auction_date,bid_date,bidder_id,bid_id,bid_amount,site_name,auction_id,bstock_condition_name,bstock_category_name
9/23/2022,2022-09-23 17:25:48.000000 UTC,60130b4ac8ce886da943b405,17919404,2800,ABC,1651871,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-21 03:04:53.000000 UTC,60130b4ac8ce886da943b405,17896242,1009,ABC,1651871,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-23 17:08:52.000000 UTC,62e329abff03c2000d83079d,17918823,1888,ABC,1651871,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-20 20:44:48.000000 UTC,5e85a1d7c8ce886c84641f51,17894217,700,ABC,1651871,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-23 16:43:05.000000 UTC,60130b4ac8ce886da943b405,17917972,1800,ABC,1651871,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-23 17:08:43.000000 UTC,62e329abff03c2000d83079d,17918820,1777,ABC,1651871,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-22 15:04:48.000000 UTC,6241fe8fff03c2001041ebba,17907320,1500,ABC,1651872,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-20 20:19:28.000000 UTC,62e329abff03c2000d83079d,17893637,111,ABC,1651872,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-23 17:04:22.000000 UTC,62e329abff03c2000d83079d,17918660,1355,ABC,1651872,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-22 15:04:27.000000 UTC,6241fe8fff03c2001041ebba,17907317,1000,ABC,1651872,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-20 23:00:13.000000 UTC,54c36624421aa90e915b7165,17895115,333,ABC,1651872,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-23 17:04:58.000000 UTC,62e329abff03c2000d83079d,17918681,1555,ABC,1651872,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-23 17:04:50.000000 UTC,62e329abff03c2000d83079d,17918673,1444,ABC,1651872,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-20 20:39:20.000000 UTC,5e1a6e11c8ce886c878615dd,17894104,200,ABC,1651872,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-21 04:17:07.000000 UTC,572cfa67421aa90c80a34448,17896415,1300,ABC,1651872,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-23 15:56:54.000000 UTC,631d23eafeb3d7000c99ed1a,17917240,1100,ABC,1651873,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-22 15:07:02.000000 UTC,6241fe8fff03c2001041ebba,17907332,1000,ABC,1651873,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-23 15:56:11.000000 UTC,631d23eafeb3d7000c99ed1a,17917227,1000,ABC,1651873,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-23 16:50:29.000000 UTC,62e329abff03c2000d83079d,17918191,1111,ABC,1651873,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-23 09:07:40.000000 UTC,60b919e6c8ce886da7ddc4a1,17915330,825,ABC,1651873,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-23 15:55:51.000000 UTC,631d23eafeb3d7000c99ed1a,17917224,900,ABC,1651873,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-20 20:46:03.000000 UTC,5e85a1d7c8ce886c84641f51,17894239,700,ABC,1651873,Like New,"Apparel, Footwear & Accessories"
9/23/2022,2022-09-20 20:18:33.000000 UTC,62e329abff03c2000d83079d,17893620,111,ABC,1651873,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 17:08:46.000000 UTC,5d687a77e3d460052b26884d,17984295,1155,ABC,1657992,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 15:10:51.000000 UTC,620412efc8ce885c4ac7395f,17983699,605,ABC,1657992,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-28 02:33:44.000000 UTC,5e85a1d7c8ce886c84641f51,17963429,400,ABC,1657992,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 17:06:32.000000 UTC,62e329abff03c2000d83079d,17984288,777,ABC,1657992,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 17:14:52.000000 UTC,62e329abff03c2000d83079d,17984330,1111,ABC,1657992,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 15:10:32.000000 UTC,620412efc8ce885c4ac7395f,17983697,505,ABC,1657992,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-27 20:14:24.000000 UTC,62e329abff03c2000d83079d,17960272,222,ABC,1657992,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 17:16:12.000000 UTC,62e329abff03c2000d83079d,17984342,1444,ABC,1657992,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 15:10:23.000000 UTC,620412efc8ce885c4ac7395f,17983696,450,ABC,1657992,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 15:10:41.000000 UTC,620412efc8ce885c4ac7395f,17983698,555,ABC,1657992,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 14:24:18.000000 UTC,62e329abff03c2000d83079d,17983421,555,ABC,1657992,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-29 18:00:45.000000 UTC,5f3c2d12c8ce880638857165,17977040,161,ABC,1657993,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-28 02:32:37.000000 UTC,5e85a1d7c8ce886c84641f51,17963420,600,ABC,1657993,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 14:22:27.000000 UTC,62e329abff03c2000d83079d,17983394,333,ABC,1657993,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 14:22:39.000000 UTC,62e329abff03c2000d83079d,17983396,555,ABC,1657993,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 14:22:46.000000 UTC,62e329abff03c2000d83079d,17983399,777,ABC,1657993,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 14:22:33.000000 UTC,62e329abff03c2000d83079d,17983397,443,ABC,1657993,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-27 20:16:43.000000 UTC,62e329abff03c2000d83079d,17960346,111,ABC,1657993,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 14:23:16.000000 UTC,62e329abff03c2000d83079d,17983407,555,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 14:23:23.000000 UTC,62e329abff03c2000d83079d,17983410,777,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-29 19:17:13.000000 UTC,5f446fe8c8ce880639fd1493,17978403,201,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-29 20:19:36.000000 UTC,54c3586f421aa90e94a53497,17979681,255,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 16:16:20.000000 UTC,572cfa67421aa90c80a34448,17984005,815,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 03:21:29.000000 UTC,54c3586f421aa90e94a53497,17982123,580,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 03:21:09.000000 UTC,54c3586f421aa90e94a53497,17982122,465,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-29 21:23:58.000000 UTC,5f160acfc8ce880634e4c5b6,17980572,300,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-29 17:15:41.000000 UTC,54c3586f421aa90e94a53497,17976333,150,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-27 20:15:50.000000 UTC,62e329abff03c2000d83079d,17960314,111,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-29 21:40:47.000000 UTC,54c3586f421aa90e94a53497,17980717,335,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 02:16:56.000000 UTC,572cfa67421aa90c80a34448,17981938,450,ABC,1657994,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-29 22:53:45.000000 UTC,5f47f449c8ce880639fd7a7d,17981182,450,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 02:14:12.000000 UTC,572cfa67421aa90c80a34448,17981926,415,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 16:21:23.000000 UTC,5872eb71421aa90ceab0bb2f,17984020,800,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-27 20:15:11.000000 UTC,62e329abff03c2000d83079d,17960291,111,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 15:25:32.000000 UTC,5872eb71421aa90ceab0bb2f,17983775,600,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 14:23:39.000000 UTC,62e329abff03c2000d83079d,17983415,555,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 17:06:15.000000 UTC,62e329abff03c2000d83079d,17984287,1111,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 16:28:59.000000 UTC,5872eb71421aa90ceab0bb2f,17984056,850,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 16:20:30.000000 UTC,5872eb71421aa90ceab0bb2f,17984018,750,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 15:47:16.000000 UTC,5b871bbfe3d4600e8076cc5f,17983887,900,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 16:19:45.000000 UTC,5872eb71421aa90ceab0bb2f,17984015,674,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
9/30/2022,2022-09-30 15:25:17.000000 UTC,5872eb71421aa90ceab0bb2f,17983773,550,ABC,1657995,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:58:54.000000 UTC,5e9bf479c8ce886c85a237b9,18047843,800,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:05:24.000000 UTC,5e9bf479c8ce886c85a237b9,18047918,1600,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:06:53.000000 UTC,5e9bf479c8ce886c85a237b9,18047950,1800,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:05:01.000000 UTC,62e329abff03c2000d83079d,18047909,1444,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:01:01.000000 UTC,62e329abff03c2000d83079d,18047866,1022,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:06:09.000000 UTC,62e329abff03c2000d83079d,18047932,1666,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:10:22.000000 UTC,5e9bf479c8ce886c85a237b9,18048006,1900,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:02:45.000000 UTC,62a227deff03c2000b28e506,18047883,1500,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:08:24.000000 UTC,62e329abff03c2000d83079d,18047977,1888,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 05:37:26.000000 UTC,62de2eb5ff03c2000f137373,18045881,605,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 05:37:07.000000 UTC,62de2eb5ff03c2000f137373,18045880,501,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:55:38.000000 UTC,62a227deff03c2000b28e506,18047805,650,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 04:13:45.000000 UTC,62a227deff03c2000b28e506,18045660,360,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-04 20:48:08.000000 UTC,62e329abff03c2000d83079d,18013742,222,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:02:04.000000 UTC,5e9bf479c8ce886c85a237b9,18047877,1200,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-05 14:26:01.000000 UTC,5b871bbfe3d4600e8076cc5f,18017834,500,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:59:15.000000 UTC,62a227deff03c2000b28e506,18047846,1000,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:55:24.000000 UTC,62a227deff03c2000b28e506,18047802,600,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 03:06:51.000000 UTC,60f9ad9cc8ce886da7e41b40,18045437,301,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:56:27.000000 UTC,62e329abff03c2000d83079d,18047814,777,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:11:34.000000 UTC,5e9bf479c8ce886c85a237b9,18048032,2000,ABC,1662632,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:57:00.000000 UTC,62e329abff03c2000d83079d,18047820,999,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 05:36:42.000000 UTC,62de2eb5ff03c2000f137373,18045879,501,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:30:54.000000 UTC,62a227deff03c2000b28e506,18048274,2500,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:08:03.000000 UTC,62e329abff03c2000d83079d,18047972,1677,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:27:29.000000 UTC,5e9bf479c8ce886c85a237b9,18048224,2300,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:10:20.000000 UTC,62a227deff03c2000b28e506,18048003,2000,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:10:55.000000 UTC,5e9bf479c8ce886c85a237b9,18048015,1800,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:06:42.000000 UTC,62e329abff03c2000d83079d,18047941,1333,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:57:08.000000 UTC,62e329abff03c2000d83079d,18047821,1222,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:07:47.000000 UTC,62e329abff03c2000d83079d,18047970,1555,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:07:14.000000 UTC,5e9bf479c8ce886c85a237b9,18047960,1600,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:56:54.000000 UTC,62e329abff03c2000d83079d,18047817,888,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:06:48.000000 UTC,62e329abff03c2000d83079d,18047951,1444,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-05 14:25:07.000000 UTC,5b871bbfe3d4600e8076cc5f,18017826,1000,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:05:45.000000 UTC,5e9bf479c8ce886c85a237b9,18047921,1400,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:17:18.000000 UTC,5e9bf479c8ce886c85a237b9,18048113,2000,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:17:24.000000 UTC,5e9bf479c8ce886c85a237b9,18048117,2100,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-04 20:46:06.000000 UTC,62e329abff03c2000d83079d,18013706,222,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:56:48.000000 UTC,62e329abff03c2000d83079d,18047818,777,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:11:03.000000 UTC,5e9bf479c8ce886c85a237b9,18048019,1900,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 03:05:33.000000 UTC,60f9ad9cc8ce886da7e41b40,18045434,272,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:32:16.000000 UTC,5e9bf479c8ce886c85a237b9,18048295,2430,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:32:35.000000 UTC,5e9bf479c8ce886c85a237b9,18048302,2500,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 05:36:18.000000 UTC,62de2eb5ff03c2000f137373,18045878,351,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:33:01.000000 UTC,5e9bf479c8ce886c85a237b9,18048307,2600,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:24:28.000000 UTC,62a227deff03c2000b28e506,18048197,2200,ABC,1662633,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-06 17:22:31.000000 UTC,54c3586f421aa90e94a53497,18032607,880,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-04 20:39:14.000000 UTC,62e329abff03c2000d83079d,18013607,125,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:00:25.000000 UTC,62e329abff03c2000d83079d,18047859,2555,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:58:02.000000 UTC,5e9bf479c8ce886c85a237b9,18047836,2100,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-04 20:34:29.000000 UTC,60130b4ac8ce886da943b405,18013491,500,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-04 20:39:23.000000 UTC,62e329abff03c2000d83079d,18013609,333,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 05:38:34.000000 UTC,62de2eb5ff03c2000f137373,18045882,1551,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:07:08.000000 UTC,62e329abff03c2000d83079d,18047959,2888,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:55:25.000000 UTC,62e329abff03c2000d83079d,18047801,1777,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:58:39.000000 UTC,5e9bf479c8ce886c85a237b9,18047841,2325,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:53:51.000000 UTC,5e9bf479c8ce886c85a237b9,18047793,1800,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 05:39:12.000000 UTC,62de2eb5ff03c2000f137373,18045884,1651,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:59:37.000000 UTC,62e329abff03c2000d83079d,18047851,2444,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:56:21.000000 UTC,5e9bf479c8ce886c85a237b9,18047812,2000,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:01:47.000000 UTC,5e9bf479c8ce886c85a237b9,18047873,2400,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:06:24.000000 UTC,5e9bf479c8ce886c85a237b9,18047938,2600,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 17:07:13.000000 UTC,60130b4ac8ce886da943b405,18047958,2800,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-06 17:22:21.000000 UTC,54c3586f421aa90e94a53497,18032600,755,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-05 02:03:10.000000 UTC,5d687a77e3d460052b26884d,18015971,1500,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-04 21:49:37.000000 UTC,572cfa67421aa90c80a34448,18014223,600,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:58:24.000000 UTC,5e9bf479c8ce886c85a237b9,18047839,2200,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 05:38:56.000000 UTC,62de2eb5ff03c2000f137373,18045883,1601,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:56:08.000000 UTC,62e329abff03c2000d83079d,18047810,1888,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-07 16:57:26.000000 UTC,62e329abff03c2000d83079d,18047826,2222,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-06 17:26:08.000000 UTC,54c3586f421aa90e94a53497,18032710,1265,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-06 17:26:17.000000 UTC,54c3586f421aa90e94a53497,18032715,1565,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
10/7/2022,2022-10-06 17:22:49.000000 UTC,54c3586f421aa90e94a53497,18032615,1165,ABC,1662634,Like New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:11:23.000000 UTC,6359b3f4feb3d7000ca36001,18271454,2350,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-10-28 20:40:19.000000 UTC,5f5bf9eec8ce880639fe9393,18249415,350,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:18:16.000000 UTC,6359b3f4feb3d7000ca36001,18271670,3080,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:00:46.000000 UTC,62268dabff03c2000ff41c96,18271157,1400,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:37:42.000000 UTC,62e329abff03c2000d83079d,18272261,4111,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 16:58:00.000000 UTC,62268dabff03c2000ff41c96,18271083,1131,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:34:28.000000 UTC,6359b3f4feb3d7000ca36001,18272162,3802,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-10-28 23:39:22.000000 UTC,5f5bf9eec8ce880639fe9393,18250626,600,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:04:44.000000 UTC,6359b3f4feb3d7000ca36001,18271237,1756,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:11:33.000000 UTC,6359b3f4feb3d7000ca36001,18271459,2400,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-10-28 20:33:58.000000 UTC,62e329abff03c2000d83079d,18249252,444,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:01:43.000000 UTC,62268dabff03c2000ff41c96,18271176,1600,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 16:57:23.000000 UTC,54c356f5421aa90e92aab121,18271064,1106,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:44:14.000000 UTC,6359b3f4feb3d7000ca36001,18272476,4102,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:17:22.000000 UTC,6359b3f4feb3d7000ca36001,18271626,2830,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:06:50.000000 UTC,62268dabff03c2000ff41c96,18271312,2000,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:45:15.000000 UTC,62e329abff03c2000d83079d,18272498,4222,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:00:01.000000 UTC,62268dabff03c2000ff41c96,18271140,1231,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:50:35.000000 UTC,6359b3f4feb3d7000ca36001,18272685,4236,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 16:57:38.000000 UTC,62268dabff03c2000ff41c96,18271073,1051,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-10-29 23:06:14.000000 UTC,62f2aa60ff03c2000d858f21,18252705,716,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 16:57:50.000000 UTC,62268dabff03c2000ff41c96,18271078,1101,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:50:10.000000 UTC,6359b3f4feb3d7000ca36001,18272678,4186,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:23:54.000000 UTC,6359b3f4feb3d7000ca36001,18271819,3330,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 11:32:59.000000 UTC,6359b3f4feb3d7000ca36001,18268725,1001,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 09:20:38.000000 UTC,5f7e550bc8ce886da9439fac,18268587,1000,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:07:54.000000 UTC,62e329abff03c2000d83079d,18271365,2222,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-10-28 23:10:38.000000 UTC,5e44b8cbc8ce886c884331ec,18250548,666,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:25:54.000000 UTC,6359b3f4feb3d7000ca36001,18271885,3558,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 11:01:21.000000 UTC,6359b3f4feb3d7000ca36001,18268686,951,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:44:03.000000 UTC,6359b3f4feb3d7000ca36001,18272465,4052,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:13:25.000000 UTC,6359b3f4feb3d7000ca36001,18271523,2730,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-10-28 20:40:00.000000 UTC,5f5bf9eec8ce880639fe9393,18249406,150,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:20:10.000000 UTC,6359b3f4feb3d7000ca36001,18271720,3180,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:41:35.000000 UTC,6359b3f4feb3d7000ca36001,18272388,4002,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:41:18.000000 UTC,6359b3f4feb3d7000ca36001,18272377,3952,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:03:03.000000 UTC,6359b3f4feb3d7000ca36001,18271211,1556,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
11/1/2022,2022-11-01 17:12:04.000000 UTC,6359b3f4feb3d7000ca36001,18271477,2550,ABC,1682364,Brand New,"Apparel, Footwear & Accessories"
